fleet_id,vehicle_id,current_vehicle_make,current_vehicle_model,vehicle_type,fuel_type,vehicle_age_years,purchase_year,daily_distance_km,monthly_distance_km,operating_days_per_month,average_trip_distance_km,usage_pattern,fuel_cost_monthly,maintenance_cost_monthly,vehicle_value,remaining_life_years,payload_requirement_kg,required_range_km,charging_window_hours,depot_location,ev_suitable,recommended_ev_type,electrification_priority,recommended_ev_model,estimated_annual_savings,carbon_reduction_percent,readiness_score,annual_fuel_cost,annual_maintenance_cost,total_annual_operating_cost,vehicle_replacement_priority
FLEET_091,VH_78453,Kia,Seltos,Passenger,Petrol,8.9,2018,83.0,1909.0,23,28.0,Urban,12915.0,3841.0,312000.0,2.9,287.0,106.0,7,Chennai,True,Passenger,High,Mercedes E-Glc,112000.0,57.0,88.0,154980.0,46092.0,201072.0,Critical
FLEET_211,VH_72370,Tata,Indica,Sedan,Petrol,8.3,2018,123.0,2829.0,23,37.0,Urban,26267.0,5547.0,331000.0,3.5,421.0,151.0,7,Jaipur,True,Passenger,High,Hyundai E-Oniq,214000.0,65.0,90.0,315204.0,66564.0,381768.0,Critical
FLEET_042,VH_57502,Maruti,Alto,Delivery Van,Cng,4.2,2022,139.0,3336.0,24,42.0,Urban,16853.0,5524.0,794000.0,7.2,600.0,192.0,10,Ahmedabad,True,Light Commercial,High,Mahindra Ev,124000.0,80.0,94.0,202236.0,66288.0,268524.0,High
FLEET_228,VH_73345,Skoda,Kushaq,Passenger,Diesel,4.1,2022,82.0,1968.0,24,23.0,Urban,12056.0,4626.0,310000.0,7.7,284.0,100.0,8,Delhi,True,Passenger,Medium,Maruti E-Swift,97000.0,43.0,72.0,144672.0,55512.0,200184.0,High
FLEET_101,VH_54567,Tvs,King,Three-Wheeler,Cng,6.4,2020,29.0,725.0,25,12.0,Urban,1714.0,935.0,63000.0,5.3,180.0,60.0,7,Kolkata,True,L3 Category,Medium,Bajaj Ev,14000.0,70.0,67.0,20568.0,11220.0,31788.0,Medium
FLEET_060,VH_58307,Kia,Sonet,Suv,Petrol,7.8,2019,128.0,3200.0,25,47.0,Urban,20115.0,6824.0,492000.0,3.8,733.0,164.0,6,Hyderabad,True,Passenger,High,Toyota E-Innova,180000.0,51.0,80.0,241380.0,81888.0,323268.0,Critical
FLEET_200,VH_20271,Eicher,Pro 2049,Truck,Diesel,11.5,2015,247.0,6175.0,25,69.0,Highway,46815.0,15658.0,591000.0,1.4,10788.0,406.0,3,Nagpur,False,Heavy Commercial,Low,Tata Prima Ev,386000.0,64.0,22.0,561780.0,187896.0,749676.0,Critical
FLEET_209,VH_14440,Maruti,Eeco,Suv,Petrol,1.9,2025,40.0,920.0,23,18.0,Urban,7711.0,2258.0,1456000.0,9.9,529.0,60.0,8,Kolkata,True,Passenger,High,Hyundai E-Creta,58000.0,56.0,96.0,92532.0,27096.0,119628.0,Medium
FLEET_119,VH_26635,Scania,G410,Truck,Cng,9.4,2017,359.0,8975.0,25,114.0,Highway,49144.0,23069.0,1163000.0,2.3,8490.0,550.0,4,Chennai,False,Heavy Commercial,Low,Bharatbenz Ev,429000.0,75.0,41.0,589728.0,276828.0,866556.0,High
FLEET_389,VH_93214,Hyundai,E-Oniq,Minivan,Cng,1.8,2025,207.0,5382.0,26,89.0,Rural,26090.0,10021.0,980000.0,9.9,970.0,269.0,6,Hyderabad,True,Light Commercial,High,Mahindra Ev,232000.0,67.0,74.0,313080.0,120252.0,433332.0,High
FLEET_338,VH_09367,Kia,Sonet,Passenger,Diesel,8.3,2018,121.0,2904.0,24,40.0,Urban,18748.0,7211.0,394000.0,3.2,392.0,168.0,7,Nagpur,True,Passenger,Medium,Hyundai E-Oniq,139000.0,53.0,69.0,224976.0,86532.0,311508.0,Critical
FLEET_267,VH_25158,Mahindra,Cj340,Suv,Diesel,4.2,2022,63.0,1575.0,25,27.0,Urban,9954.0,3010.0,844000.0,7.4,524.0,81.0,8,Delhi,True,Passenger,High,Skoda E-Slavia,64000.0,45.0,72.0,119448.0,36120.0,155568.0,High
FLEET_334,VH_60252,Kia,Sonet,Suv,Diesel,1.1,2025,106.0,2650.0,25,27.0,Urban,16373.0,4398.0,1830000.0,10.7,797.0,143.0,10,Ahmedabad,True,Passenger,High,Mahindra E2O,110000.0,46.0,88.0,196476.0,52776.0,249252.0,High
FLEET_240,VH_51741,Hyundai,Creta,Suv,Diesel,7.7,2019,121.0,2904.0,24,52.0,Urban,23135.0,5358.0,776000.0,4.3,522.0,161.0,7,Kolkata,True,Passenger,Medium,Maruti E-Swift,166000.0,49.0,71.0,277620.0,64296.0,341916.0,Critical
FLEET_279,VH_57152,Kia,Sonet,Passenger,Diesel,5.5,2021,99.0,2376.0,24,37.0,Mixed,17191.0,5666.0,514000.0,5.7,294.0,140.0,5,Pune,True,Passenger,Medium,Kia E-Seltos,154000.0,56.0,64.0,206292.0,67992.0,274284.0,High
FLEET_361,VH_25056,Skoda,Slavia,Suv,Petrol,3.9,2023,107.0,2568.0,24,30.0,Urban,20992.0,4339.0,1481000.0,7.3,530.0,144.0,6,Hyderabad,True,Passenger,High,Hyundai E-Oniq,139000.0,57.0,93.0,251904.0,52068.0,303972.0,High
FLEET_287,VH_79419,Scania,R560,Truck,Cng,4.1,2022,260.0,6760.0,26,81.0,Highway,44881.0,16549.0,2697000.0,7.5,5475.0,370.0,6,Chennai,True,Heavy Commercial,Medium,Volvo Fm Ev,406000.0,72.0,57.0,538572.0,198588.0,737160.0,Critical
FLEET_028,VH_42223,Ashok Leyland,Dost,Three-Wheeler,Cng,11.9,2015,44.0,1100.0,25,14.0,Urban,2278.0,1748.0,23000.0,1.3,275.0,60.0,9,Jaipur,True,L3 Category,High,Bajaj Ev,19000.0,67.0,71.0,27336.0,20976.0,48312.0,High
FLEET_062,VH_80458,Force,Urbania,Delivery Van,Diesel,4.8,2022,208.0,5200.0,25,66.0,Rural,29691.0,11035.0,390000.0,6.7,1383.0,307.0,6,Bangalore,True,Light Commercial,Low,Mahindra Ev,256000.0,51.0,47.0,356292.0,132420.0,488712.0,Critical
FLEET_344,VH_34007,Hyundai,Grand I10,Sedan,Petrol,0.7,2026,75.0,1725.0,23,22.0,Urban,13303.0,3115.0,881000.0,10.6,395.0,92.0,10,Kolkata,True,Passenger,High,Skoda E-Slavia,110000.0,61.0,99.0,159636.0,37380.0,197016.0,High
FLEET_340,VH_91244,Mahindra,Scorpio,Passenger,Diesel,1.9,2025,111.0,2775.0,25,33.0,Urban,16605.0,4889.0,682000.0,8.9,248.0,150.0,7,Bangalore,True,Passenger,High,Toyota E-Innova,119000.0,61.0,76.0,199260.0,58668.0,257928.0,High
FLEET_163,VH_15708,Maruti,Eeco,Sedan,Petrol,10.6,2016,119.0,2975.0,25,54.0,Urban,24286.0,6667.0,272000.0,1.4,470.0,152.0,7,Mumbai,True,Passenger,High,Skoda E-Slavia,190000.0,68.0,71.0,291432.0,80004.0,371436.0,Critical
FLEET_115,VH_30224,Bharatbenz,1217R,Truck,Diesel,1.8,2025,229.0,5496.0,24,70.0,Highway,45818.0,12164.0,3508000.0,8.7,5821.0,335.0,4,Nagpur,True,Heavy Commercial,Medium,Tata Prima Ev,374000.0,59.0,45.0,549816.0,145968.0,695784.0,High
FLEET_052,VH_14745,Volvo,B7R,Truck,Diesel,7.5,2019,205.0,4920.0,24,95.0,Mixed,47051.0,11420.0,1884000.0,4.4,5330.0,345.0,8,Hyderabad,False,Heavy Commercial,Low,Eicher Ev,331000.0,58.0,39.0,564612.0,137040.0,701652.0,High
FLEET_159,VH_68739,Eicher,Pro 3015,Delivery Van,Diesel,4.2,2022,171.0,4446.0,26,56.0,Mixed,28699.0,7004.0,756000.0,6.7,1094.0,262.0,8,Delhi,True,Light Commercial,Medium,Eicher Ev,236000.0,45.0,68.0,344388.0,84048.0,428436.0,Critical
FLEET_391,VH_01196,Ashok Leyland,Partner,Three-Wheeler,Petrol,8.3,2018,30.0,780.0,26,13.0,Urban,2132.0,1289.0,29000.0,3.3,225.0,60.0,10,Chennai,True,L3 Category,Medium,Mahindra Ev,19000.0,62.0,78.0,25584.0,15468.0,41052.0,High
FLEET_092,VH_55402,Toyota,Fortuner,Crossover,Petrol,1.5,2025,119.0,2975.0,25,39.0,Urban,24336.0,6102.0,931000.0,10.0,696.0,172.0,7,Chennai,True,Passenger,High,Skoda E-Slavia,203000.0,60.0,99.0,292032.0,73224.0,365256.0,High
FLEET_139,VH_07617,Mahindra,Scorpio,Minivan,Cng,8.3,2018,118.0,2950.0,25,32.0,Mixed,15777.0,6104.0,371000.0,3.4,722.0,156.0,6,Hyderabad,True,Light Commercial,High,Mahindra Ev,148000.0,69.0,84.0,189324.0,73248.0,262572.0,Critical
FLEET_040,VH_07533,Mahindra,Cj340,Delivery Van,Cng,7.0,2019,186.0,4464.0,24,80.0,Urban,19092.0,8933.0,485000.0,4.6,941.0,243.0,7,Kolkata,True,Light Commercial,High,Force Ev,147000.0,63.0,84.0,229104.0,107196.0,336300.0,Critical
FLEET_071,VH_45499,Tata,Ace,Minivan,Diesel,0.8,2026,108.0,2700.0,25,40.0,Mixed,18539.0,4297.0,561000.0,11.0,619.0,168.0,6,Hyderabad,True,Light Commercial,Medium,Tata Ace Ev,126000.0,63.0,77.0,222468.0,51564.0,274032.0,High
FLEET_106,VH_99908,Bajaj,Qute,Three-Wheeler,Cng,4.9,2022,26.0,650.0,25,9.0,Urban,1347.0,895.0,92000.0,6.8,318.0,60.0,8,Bangalore,True,L3 Category,High,Mahindra Ev,13000.0,69.0,77.0,16164.0,10740.0,26904.0,Medium
FLEET_197,VH_98695,Mercedes,Eqc,Minivan,Diesel,11.0,2015,90.0,2250.0,25,28.0,Mixed,12298.0,3790.0,170000.0,1.4,633.0,137.0,8,Chennai,True,Light Commercial,Medium,Tata Ace Ev,92000.0,51.0,48.0,147576.0,45480.0,193056.0,Critical
FLEET_290,VH_80034,Kia,Sonet,Suv,Diesel,1.6,2025,112.0,2688.0,24,42.0,Urban,20227.0,5065.0,1414000.0,10.2,528.0,160.0,9,Pune,True,Passenger,High,Hyundai E-Creta,171000.0,57.0,84.0,242724.0,60780.0,303504.0,High
FLEET_030,VH_96842,Hyundai,E-Oniq,Minivan,Diesel,4.9,2022,142.0,3550.0,25,45.0,Mixed,21255.0,6878.0,472000.0,6.6,985.0,223.0,6,Bangalore,True,Light Commercial,Medium,Force Ev,171000.0,57.0,68.0,255060.0,82536.0,337596.0,High
FLEET_080,VH_61838,Tata,Lpt,Truck,Diesel,10.8,2016,202.0,4848.0,24,62.0,Mixed,45959.0,13609.0,850000.0,1.3,9104.0,323.0,5,Mumbai,False,Heavy Commercial,Low,Volvo Fm Ev,361000.0,42.0,39.0,551508.0,163308.0,714816.0,Critical
FLEET_369,VH_30115,Mahindra,Xuv700,Delivery Van,Diesel,9.4,2017,115.0,2760.0,24,39.0,Rural,19544.0,6060.0,351000.0,2.4,933.0,150.0,8,Nagpur,True,Light Commercial,Medium,Tata Winger Ev,149000.0,42.0,56.0,234528.0,72720.0,307248.0,Critical
FLEET_029,VH_09256,Skoda,Kushaq,Suv,Petrol,7.7,2019,106.0,2438.0,23,38.0,Urban,16347.0,6170.0,1020000.0,4.0,738.0,156.0,9,Nagpur,True,Passenger,High,Toyota E-Innova,137000.0,67.0,88.0,196164.0,74040.0,270204.0,Critical
FLEET_224,VH_81739,Maruti,Dzire,Suv,Petrol,1.2,2025,93.0,2139.0,23,26.0,Urban,19090.0,4512.0,1496000.0,9.4,747.0,120.0,6,Bangalore,True,Passenger,High,Maruti E-Swift,159000.0,61.0,99.0,229080.0,54144.0,283224.0,High
FLEET_073,VH_43676,Kia,Sonet,Minivan,Diesel,6.5,2020,203.0,5278.0,26,76.0,Rural,36331.0,7798.0,412000.0,5.5,662.0,296.0,8,Ahmedabad,False,Light Commercial,Low,Eicher Ev,263000.0,46.0,44.0,435972.0,93576.0,529548.0,High
FLEET_284,VH_02425,Toyota,Glanza,Suv,Petrol,1.2,2025,76.0,1748.0,23,20.0,Urban,13797.0,4358.0,849000.0,10.6,566.0,106.0,8,Pune,True,Passenger,High,Hyundai E-Creta,111000.0,53.0,99.0,165564.0,52296.0,217860.0,High
FLEET_325,VH_60009,Mahindra,Alfa,Delivery Van,Diesel,2.4,2024,156.0,4056.0,26,51.0,Rural,26666.0,7862.0,554000.0,9.3,943.0,207.0,7,Chennai,True,Light Commercial,Medium,Force Ev,205000.0,64.0,68.0,319992.0,94344.0,414336.0,High
FLEET_104,VH_73630,Ashok Leyland,Avatar,Heavy Commercial,Petrol,11.8,2015,255.0,6375.0,25,105.0,Mixed,57013.0,15375.0,483000.0,1.4,11889.0,363.0,7,Kolkata,True,Heavy Commercial,Medium,Tata Prima Ev,379000.0,52.0,64.0,684156.0,184500.0,868656.0,Critical
FLEET_183,VH_99132,Hyundai,Verna,Minivan,Diesel,4.9,2022,89.0,2136.0,24,38.0,Mixed,11071.0,3753.0,349000.0,6.9,949.0,131.0,7,Pune,True,Light Commercial,Medium,Tata Ace Ev,76000.0,47.0,69.0,132852.0,45036.0,177888.0,High
FLEET_347,VH_50161,Scania,G410,Truck,Diesel,2.2,2024,313.0,8138.0,26,96.0,Highway,59591.0,21056.0,3247000.0,9.2,10188.0,459.0,6,Pune,False,Heavy Commercial,Low,Tata Prima Ev,435000.0,59.0,48.0,715092.0,252672.0,967764.0,Medium
FLEET_373,VH_67356,Hyundai,Aura,Passenger,Petrol,6.2,2020,86.0,2150.0,25,23.0,Mixed,18194.0,4052.0,202000.0,5.2,399.0,120.0,7,Bangalore,True,Passenger,Medium,Tata Nexon Ev,114000.0,63.0,69.0,218328.0,48624.0,266952.0,High
FLEET_057,VH_63026,Mahindra,Xuv700,Suv,Petrol,3.7,2023,105.0,2625.0,25,39.0,Urban,21045.0,5347.0,1430000.0,8.0,478.0,140.0,9,Chennai,True,Passenger,High,Maruti E-Swift,173000.0,58.0,90.0,252540.0,64164.0,316704.0,High
FLEET_251,VH_05187,Tata,Nexon,Delivery Van,Cng,9.0,2017,138.0,3312.0,24,41.0,Urban,14686.0,5371.0,392000.0,2.8,1147.0,212.0,8,Jaipur,True,Light Commercial,High,Eicher Ev,120000.0,70.0,82.0,176232.0,64452.0,240684.0,Critical
FLEET_144,VH_27097,Piaggio,Ape,Three-Wheeler,Cng,1.9,2025,25.0,625.0,25,6.0,Urban,1282.0,950.0,85000.0,9.3,176.0,60.0,9,Jaipur,True,L3 Category,High,Atul Ev,13000.0,68.0,95.0,15384.0,11400.0,26784.0,Medium
FLEET_122,VH_27930,Force,Traveller,Delivery Van,Cng,1.5,2025,172.0,4300.0,25,84.0,Urban,18474.0,8920.0,951000.0,9.4,671.0,256.0,9,Delhi,True,Light Commercial,High,Tata Magic Ev,146000.0,66.0,99.0,221688.0,107040.0,328728.0,High
FLEET_102,VH_04886,Force,Traveller,Delivery Van,Diesel,9.5,2017,144.0,3600.0,25,38.0,Urban,25045.0,7407.0,493000.0,2.4,1188.0,225.0,6,Kolkata,True,Light Commercial,Medium,Force Ev,200000.0,55.0,67.0,300540.0,88884.0,389424.0,Critical
FLEET_010,VH_68581,Tata,Indica,Crossover,Diesel,5.4,2021,84.0,2016.0,24,23.0,Urban,15466.0,3588.0,944000.0,6.1,531.0,113.0,9,Chennai,True,Passenger,High,Mercedes E-Glc,101000.0,58.0,80.0,185592.0,43056.0,228648.0,High
FLEET_075,VH_63489,Maruti,Brezza,Delivery Van,Diesel,7.3,2019,189.0,4536.0,24,62.0,Rural,32605.0,7101.0,633000.0,4.3,701.0,297.0,8,Ahmedabad,True,Light Commercial,Low,Tata Winger Ev,264000.0,53.0,39.0,391260.0,85212.0,476472.0,Critical
FLEET_043,VH_81516,Mahindra,Bolero,Minivan,Diesel,3.8,2023,111.0,2664.0,24,31.0,Mixed,16576.0,5994.0,637000.0,8.0,838.0,162.0,6,Pune,True,Light Commercial,Medium,Maruti E-Eeco,139000.0,47.0,61.0,198912.0,71928.0,270840.0,High
FLEET_366,VH_63048,Volvo,B7R,Truck,Diesel,10.2,2016,259.0,6475.0,25,100.0,Highway,57496.0,14528.0,650000.0,1.6,8260.0,414.0,5,Mumbai,False,Heavy Commercial,Low,Bharatbenz Ev,457000.0,52.0,31.0,689952.0,174336.0,864288.0,Critical
FLEET_220,VH_91404,Ashok Leyland,Boss,Three-Wheeler,Cng,9.6,2017,47.0,1175.0,25,19.0,Urban,2176.0,1649.0,27000.0,2.1,340.0,68.0,6,Chennai,True,L3 Category,High,Bajaj Ev,19000.0,77.0,79.0,26112.0,19788.0,45900.0,High
FLEET_132,VH_41814,Toyota,Innova,Minivan,Diesel,9.0,2017,156.0,3744.0,24,44.0,Mixed,23585.0,8537.0,395000.0,2.9,984.0,220.0,7,Kolkata,True,Light Commercial,Medium,Tata Winger Ev,196000.0,57.0,57.0,283020.0,102444.0,385464.0,Critical
FLEET_282,VH_68107,Scania,G410,Heavy Commercial,Petrol,6.3,2020,311.0,7775.0,25,98.0,Highway,63329.0,17368.0,1715000.0,5.0,11015.0,498.0,6,Ahmedabad,False,Heavy Commercial,Low,Volvo Fm Ev,504000.0,63.0,43.0,759948.0,208416.0,968364.0,High
FLEET_075,VH_03325,Eicher,Pro 3015,Delivery Van,Diesel,4.9,2022,163.0,3912.0,24,43.0,Rural,22118.0,6020.0,575000.0,6.5,1203.0,220.0,8,Mumbai,True,Light Commercial,Medium,Tata Winger Ev,162000.0,52.0,58.0,265416.0,72240.0,337656.0,High
FLEET_036,VH_19805,Mahindra,Scorpio,Three-Wheeler,Cng,5.2,2021,28.0,700.0,25,10.0,Urban,1525.0,1010.0,68000.0,6.6,160.0,60.0,8,Mumbai,True,L3 Category,High,Bajaj Ev,15000.0,69.0,70.0,18300.0,12120.0,30420.0,Medium
FLEET_367,VH_33968,Maruti,Alto,Delivery Van,Diesel,6.1,2020,90.0,2250.0,25,39.0,Rural,11138.0,4742.0,629000.0,5.7,713.0,138.0,5,Hyderabad,True,Light Commercial,Low,Force Ev,106000.0,59.0,49.0,133656.0,56904.0,190560.0,High
FLEET_291,VH_56290,Tata,Magic,Truck,Diesel,3.6,2023,356.0,8900.0,25,98.0,Highway,77373.0,20789.0,2425000.0,8.0,9673.0,548.0,4,Delhi,False,Heavy Commercial,Low,Scania Ev,596000.0,58.0,42.0,928476.0,249468.0,1177944.0,Medium
FLEET_045,VH_65573,Mercedes,Glc,Suv,Diesel,0.5,2026,35.0,805.0,23,11.0,Urban,5790.0,1513.0,1117000.0,9.8,733.0,60.0,8,Nagpur,True,Passenger,High,Mercedes E-Glc,44000.0,58.0,78.0,69480.0,18156.0,87636.0,Medium
FLEET_004,VH_28462,Mahindra,Xuv700,Three-Wheeler,Cng,4.8,2022,37.0,925.0,25,13.0,Urban,1871.0,1659.0,63000.0,6.6,202.0,60.0,7,Hyderabad,True,L3 Category,High,Atul Ev,20000.0,67.0,79.0,22452.0,19908.0,42360.0,Medium
FLEET_330,VH_59134,Scania,G410,Truck,Diesel,7.1,2019,276.0,6624.0,24,110.0,Mixed,56940.0,13813.0,2173000.0,4.7,6637.0,439.0,6,Chennai,False,Heavy Commercial,Low,Ashok Leyland Ev,465000.0,61.0,43.0,683280.0,165756.0,849036.0,High
FLEET_108,VH_73312,Atul,Shakti,Three-Wheeler,Cng,7.2,2019,34.0,850.0,25,9.0,Urban,1637.0,1464.0,54000.0,4.5,225.0,60.0,6,Chennai,True,L3 Category,Medium,Ashok Leyland Ev,17000.0,76.0,75.0,19644.0,17568.0,37212.0,High
FLEET_030,VH_71933,Skoda,Kushaq,Suv,Petrol,8.8,2018,53.0,1219.0,23,18.0,Mixed,9702.0,2905.0,675000.0,3.0,758.0,70.0,7,Bangalore,True,Passenger,Medium,Hyundai E-Oniq,64000.0,53.0,76.0,116424.0,34860.0,151284.0,High
FLEET_355,VH_62896,Toyota,Glanza,Suv,Petrol,1.7,2025,46.0,1150.0,25,13.0,Mixed,7330.0,1970.0,886000.0,9.8,671.0,67.0,5,Mumbai,True,Passenger,High,Mercedes E-Glc,57000.0,71.0,89.0,87960.0,23640.0,111600.0,Medium
FLEET_358,VH_36093,Tata,Lpt,Sedan,Diesel,4.1,2022,66.0,1584.0,24,25.0,Urban,12232.0,3627.0,651000.0,6.8,332.0,81.0,8,Chennai,True,Passenger,Medium,Tata Nexon Ev,82000.0,45.0,77.0,146784.0,43524.0,190308.0,High
FLEET_380,VH_08849,Mercedes,Eqc,Passenger,Petrol,5.3,2021,101.0,2323.0,23,30.0,Mixed,21535.0,4259.0,366000.0,6.0,287.0,128.0,6,Bangalore,True,Passenger,High,Toyota E-Innova,155000.0,57.0,76.0,258420.0,51108.0,309528.0,High
FLEET_066,VH_13571,Eicher,Pro 2049,Truck,Cng,11.8,2015,338.0,8112.0,24,95.0,Highway,54370.0,21334.0,769000.0,1.4,9043.0,487.0,6,Pune,False,Heavy Commercial,Low,Bharatbenz Ev,496000.0,61.0,40.0,652440.0,256008.0,908448.0,Critical
FLEET_013,VH_91024,Hyundai,Creta,Suv,Diesel,3.1,2023,61.0,1403.0,23,16.0,Urban,11488.0,3151.0,1661000.0,8.0,443.0,87.0,10,Nagpur,True,Passenger,High,Hyundai E-Creta,86000.0,44.0,84.0,137856.0,37812.0,175668.0,Medium
FLEET_140,VH_03025,Skoda,Kushaq,Sedan,Petrol,11.4,2015,129.0,3096.0,24,36.0,Urban,27567.0,6815.0,185000.0,1.3,378.0,190.0,7,Hyderabad,True,Passenger,Medium,Kia E-Seltos,202000.0,58.0,78.0,330804.0,81780.0,412584.0,Critical
FLEET_185,VH_04813,Eicher,Pro 2099,Heavy Commercial,Diesel,10.1,2016,267.0,6675.0,25,90.0,Highway,62339.0,14486.0,1040000.0,1.7,7413.0,408.0,5,Kolkata,False,Heavy Commercial,Low,Eicher Ev,432000.0,47.0,16.0,748068.0,173832.0,921900.0,Critical
FLEET_039,VH_83882,Hyundai,Verna,Sedan,Petrol,8.0,2018,81.0,1863.0,23,21.0,Mixed,13057.0,3595.0,542000.0,3.5,427.0,111.0,8,Jaipur,True,Passenger,Medium,Hyundai E-Creta,110000.0,51.0,68.0,156684.0,43140.0,199824.0,Critical
FLEET_285,VH_76467,Bajaj,Re,Three-Wheeler,Petrol,8.5,2018,33.0,858.0,26,9.0,Urban,2216.0,1036.0,47000.0,3.5,311.0,60.0,6,Pune,True,L3 Category,Medium,Mahindra Ev,19000.0,64.0,64.0,26592.0,12432.0,39024.0,High
FLEET_057,VH_60525,Eicher,Pro 2049,Delivery Van,Diesel,10.1,2016,190.0,4750.0,25,62.0,Urban,26927.0,9905.0,377000.0,1.8,825.0,302.0,10,Pune,True,Light Commercial,Medium,Tata Magic Ev,197000.0,44.0,58.0,323124.0,118860.0,441984.0,Critical
FLEET_083,VH_72914,Tata,Magic,Suv,Petrol,8.7,2018,71.0,1633.0,23,21.0,Urban,11319.0,3124.0,927000.0,3.2,648.0,104.0,10,Bangalore,True,Passenger,High,Hyundai E-Creta,87000.0,71.0,88.0,135828.0,37488.0,173316.0,High
FLEET_140,VH_87707,Eicher,Pro 2099,Delivery Van,Diesel,8.6,2018,169.0,4225.0,25,55.0,Urban,23397.0,6841.0,407000.0,3.1,831.0,268.0,7,Pune,True,Light Commercial,Medium,Eicher Ev,207000.0,52.0,54.0,280764.0,82092.0,362856.0,Critical
FLEET_129,VH_01794,Force,Trax,Delivery Van,Diesel,9.4,2017,196.0,5096.0,26,78.0,Mixed,34223.0,8053.0,352000.0,2.4,881.0,271.0,8,Jaipur,False,Light Commercial,Low,Tata Ace Ev,269000.0,55.0,44.0,410676.0,96636.0,507312.0,High
FLEET_053,VH_87112,Kia,Seltos,Crossover,Diesel,1.7,2025,62.0,1550.0,25,23.0,Urban,11562.0,3153.0,1073000.0,9.6,505.0,75.0,6,Pune,True,Passenger,High,Toyota E-Innova,79000.0,43.0,78.0,138744.0,37836.0,176580.0,Medium
FLEET_344,VH_01338,Volvo,Fm420,Truck,Diesel,1.9,2025,292.0,7592.0,26,121.0,Highway,53060.0,17479.0,2980000.0,9.8,5877.0,481.0,5,Pune,True,Heavy Commercial,Medium,Ashok Leyland Ev,379000.0,60.0,59.0,636720.0,209748.0,846468.0,High
FLEET_289,VH_62372,Maruti,Alto,Passenger,Diesel,10.2,2016,99.0,2376.0,24,31.0,Mixed,15618.0,4793.0,190000.0,1.6,250.0,138.0,6,Hyderabad,True,Passenger,Medium,Maruti E-Swift,115000.0,45.0,58.0,187416.0,57516.0,244932.0,Critical
FLEET_295,VH_87361,Eicher,Pro 2049,Delivery Van,Diesel,3.5,2023,159.0,4134.0,26,48.0,Urban,22125.0,7388.0,750000.0,7.7,1277.0,226.0,8,Kolkata,True,Light Commercial,Medium,Maruti E-Eeco,146000.0,46.0,72.0,265500.0,88656.0,354156.0,High
FLEET_126,VH_30425,Mercedes,Eqc,Sedan,Diesel,11.6,2015,110.0,2750.0,25,31.0,Mixed,16578.0,5063.0,133000.0,1.4,357.0,163.0,7,Bangalore,True,Passenger,Medium,Hyundai E-Creta,110000.0,65.0,56.0,198936.0,60756.0,259692.0,Critical
FLEET_216,VH_03785,Hyundai,Aura,Crossover,Petrol,6.6,2020,59.0,1357.0,23,20.0,Mixed,10336.0,3412.0,571000.0,4.7,695.0,78.0,6,Bangalore,True,Passenger,Medium,Maruti E-Swift,71000.0,54.0,68.0,124032.0,40944.0,164976.0,High
FLEET_173,VH_85672,Force,Urbania,Delivery Van,Diesel,10.1,2016,151.0,3775.0,25,50.0,Urban,18412.0,7790.0,245000.0,1.7,632.0,216.0,10,Kolkata,True,Light Commercial,Medium,Maruti E-Eeco,142000.0,50.0,58.0,220944.0,93480.0,314424.0,Critical
FLEET_071,VH_60515,Skoda,Slavia,Light Commercial,Diesel,8.9,2018,95.0,2185.0,23,25.0,Mixed,15179.0,4340.0,237000.0,2.8,1232.0,132.0,7,Jaipur,True,Light Commercial,Medium,Force Ev,106000.0,47.0,68.0,182148.0,52080.0,234228.0,Critical
FLEET_307,VH_92217,Ashok Leyland,Stile,Three-Wheeler,Cng,3.8,2023,28.0,728.0,26,9.0,Urban,1426.0,931.0,92000.0,7.5,333.0,60.0,6,Pune,True,L3 Category,High,Ashok Leyland Ev,14000.0,72.0,82.0,17112.0,11172.0,28284.0,Medium
FLEET_187,VH_90707,Kia,Sonet,Minivan,Diesel,1.4,2025,137.0,3288.0,24,35.0,Mixed,22032.0,7530.0,421000.0,9.5,675.0,218.0,8,Mumbai,True,Light Commercial,High,Maruti E-Eeco,189000.0,59.0,84.0,264384.0,90360.0,354744.0,High
FLEET_056,VH_73293,Mahindra,Xuv700,Delivery Van,Diesel,8.0,2018,95.0,2280.0,24,36.0,Mixed,11992.0,3329.0,237000.0,3.9,737.0,132.0,6,Nagpur,True,Light Commercial,Medium,Tata Ace Ev,100000.0,43.0,68.0,143904.0,39948.0,183852.0,High
FLEET_233,VH_38116,Bajaj,Qute,Three-Wheeler,Cng,4.7,2022,38.0,988.0,26,11.0,Urban,1816.0,1592.0,51000.0,7.2,318.0,60.0,7,Hyderabad,True,L3 Category,High,Tvs Ev,16000.0,69.0,78.0,21792.0,19104.0,40896.0,Medium
FLEET_121,VH_16374,Mahindra,Scorpio,Suv,Petrol,10.2,2016,82.0,1968.0,24,30.0,Urban,14297.0,4341.0,591000.0,1.5,765.0,121.0,6,Delhi,True,Passenger,High,Hyundai E-Oniq,116000.0,63.0,86.0,171564.0,52092.0,223656.0,Critical
FLEET_385,VH_91748,Ashok Leyland,Partner,Truck,Diesel,8.0,2018,266.0,6384.0,24,71.0,Highway,57694.0,18603.0,1463000.0,3.5,7406.0,384.0,5,Chennai,False,Heavy Commercial,Low,Scania Ev,491000.0,61.0,39.0,692328.0,223236.0,915564.0,High
